Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,3007.12344537862,3066.56286916615,3243.84307754988,3374.51517105082,3573.94118474743,3827.52710972039,4146.31664631665,4336.42658722171,4695.92339043178,5032.14474262003,5234.2966662115,5609.38259952519,6094.01798986165,6726.35895596695,7225.69135952566,7801.45666356443,8592.25353727612,9452.57651914511,10564.9482220275,11674.1818666548,12574.7915062163,13976.10539252,14433.787727053,15543.8937174925,17121.2254849995,18236.8277265009,19071.2271949295,20038.9410992658,21417.0119305191,22857.1544330056,23888.6000088133,24342.2589048189,25418.9907763319,26387.2937338171,27694.853416234,28690.8757013347,29967.7127181749,31459.1389804773,32853.6769523009,34515.3902272076,36329.9560727102,37133.623113437,37997.7596573051,39490.2749557007,41724.6316287624,44123.4070679055,46302.0008800056,48050.2237771135,48570.0459804586,47194.9433547336,48650.6431283336,50065.9665041742,51784.4185738837,53291.1276891406,55123.8497869046,56762.7294515989,57866.7449341091,59907.754260885,62823.309438197,65120.3946628653,63530.633483909,70248.6290002242
United States,USA,Lending interest rate (%),FR.INR.LEND,4.82083333333333,4.5,4.5,4.5,4.5,4.535,5.625,5.63333333333333,6.3125,7.95166666666667,7.91,5.72333333333333,5.24833333333333,8.02166666666667,10.7983333333333,7.8625,6.84,6.82416666666667,9.05666666666667,12.6658333333333,15.2658333333333,18.87,14.8608333333333,10.7941666666667,12.0425,9.93333333333333,8.3325,8.20333333333333,9.315,10.8733333333333,10.0091666666667,8.46333333333333,6.25166666666667,6,7.13833333333333,8.82916666666667,8.27083333333333,8.44166666666667,8.35416666666667,7.99416666666667,9.23333333333333,6.92166666666667,4.675,4.1225,4.34,6.18916666666667,7.9575,8.05,5.0875,3.25,3.25,3.25,3.25,3.25,3.25,3.26,3.51166666666667,4.09666666666667,4.90416666666667,5.2825,3.54416666666667,3.25
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.5,6.69999980926514,5.5,5.69999980926514,5.19999980926514,4.5,3.79999995231628,3.79999995231628,3.59999990463257,3.5,4.90000009536743,5.90000009536743,5.59999990463257,4.90000009536743,5.59999990463257,8.5,7.69999980926514,7.09999990463257,6.09999990463257,5.80000019073486,7.09999990463257,7.59999990463257,9.69999980926514,9.60000038146973,7.5,7.19999980926514,7,6.19999980926514,5.5,5.30000019073486,5.59999990463257,6.80000019073486,7.5,6.90000009536743,6.11999988555908,5.65000009536743,5.44999980926514,5,4.51000022888184,4.21999979019165,3.99000000953674,4.73000001907349,5.78000020980835,5.98999977111816,5.53000020980835,5.07999992370605,4.61999988555908,4.61999988555908,5.78000020980835,9.25,9.63000011444092,8.94999980926514,8.06999969482422,7.36999988555908,6.17000007629395,5.28000020980835,4.86999988555908,4.3600001335144,3.90000009536743,3.67000007629395,8.05000019073486,5.34999990463257
United States,USA,Consumer price index (2010 = 100),FP.CPI.TOTL,13.5630607803977,13.7082837473334,13.8726149993924,14.0445895655005,14.2242074456579,14.4496852101109,14.8853541109182,15.2980930695779,15.9515964207889,16.8229342224036,17.8051000777325,18.5694314826577,19.1770749495732,20.3617886272073,22.612744614712,24.6802610650347,26.0980958211709,27.7949115401049,29.9159311887723,33.2828110274678,37.7923663165265,41.6980997956942,44.254788345169,45.6764447583299,47.6407764689876,49.3299488738723,50.2662548449057,52.1082935307754,54.2331348364675,56.8509698983363,59.919760489111,62.4573407534626,64.3490609806525,66.2484245218916,67.9758134970226,69.8828203523109,71.9312285175105,73.6127576083459,74.7554330587091,76.391102265249,78.9707207568716,81.2025684592531,82.4904668765521,84.3630788186188,86.6216781201728,89.5605323721102,92.4497050827274,95.0869923788515,98.7374773853446,98.3864199710624,100,103.156841568622,105.291504532867,106.833848874866,108.566932118964,108.695721960693,110.06700893427,112.411557302308,115.157303224791,117.244195476228,118.690501577198,124.266413825838
Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.92751886903111,1.6087596908193,1.19898417815083,0.594055008461957,2.33790317234361,3.56803865742935,4.21578837738439,3.01694847502145,2.33395093467026,3.36700336711682,5.00341205483424,5.46902899376842,4.94369236377868,12.0819394612939,23.7840154425787,14.9445346409267,15.824722489347,29.0641247103462,17.4572925678264,18.1912462987644,26.3516513562834,27.9337625982399,58.9134198531048,101.874938435992,65.4488071277602,57.7484484008702,86.2333169923538,131.827383923089,114.162258549066,20.0078767139978,26.6516725646771,22.662359455061,15.5078962533572,9.75146045357564,6.96581237191123,34.9992712889592,34.3783832235167,20.6256287259248,15.9283950119352,16.5856169707539,9.49156149435404,6.36773806235032,5.03072733151299,4.54690012118717,4.68840884843147,3.98805714597435,3.62946762439129,3.96684905458234,5.12498274575897,5.29735584228859,4.15672722680176,3.40737824605736,4.11150981070293,3.80639069747207,4.01861608078673,2.7206406496403,2.82170784747653,6.04145724018992,4.89935015356549,3.6359614212705,3.39683415569999,5.68920847683764
Mexico,MEX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,1.71515081394472,1.29864622771687,4.59499172281146,8.24578658755478,3.58133899403947,2.63220906229841,2.43162340332943,5.912633025003,0.140651623079748,3.16714192168044,0.54674874595193,4.90218572335503,4.57075650545849,2.58624657246081,2.59873343711767,1.37631943765896,0.38508878914169,5.7939692448262,6.6238387775448,6.43845983465458,6.12951585608275,-2.52429980692239,-5.39248580917024,1.42765865043621,0.301015177283205,-4.79851114996043,-0.0209153306280143,-0.435148134553614,2.36457234070903,3.26238381460151,2.17530173621472,1.54129612621263,-0.00627042610834394,2.96145584383846,-8.01516790828568,4.88815073113065,5.01620726172816,3.40593832291518,1.08158470837868,3.29269240921286,-1.92831658103175,-1.54819790978986,-0.0513649848795268,2.4044867783991,0.85570870923371,3.08300969973033,0.953870184713892,-0.130355617829551,-6.44990305246394,3.73285194759218,2.19358757838944,2.20489898111602,0.0278491497182358,1.58082066291567,2.09471782379221,1.47405322706069,1.01581618490397,1.22705012273423,-1.05391817559632,-8.65463726096949,4.1363722123716
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,359.545059695095,378.212027746126,392.934591409938,424.189633975869,485.800050021921,511.020744985416,550.46988331057,581.729450555001,622.425063446123,666.74338594872,706.313187141616,755.332488401455,844.174438114132,1000.93787226791,1264.35836973632,1499.35556675453,1472.65887600417,1314.01971848122,1598.46554792896,2039.64626434516,3029.88735540172,3812.58077593167,2612.75917135116,2166.46125113104,2507.31206093809,2607.38025105777,1765.18487804712,1902.4380675542,2302.02701725649,2759.44565065244,3196.9189246775,3756.88993658112,4272.7859647897,5778.93872241404,5976.52358720335,4002.17430448435,4487.29177890965,5370.21751079841,5555.73724554862,6230.69557144429,7232.87880868278,7613.17693215721,7650.89884967419,7120.3847701944,7525.46523432127,8321.85349288706,9125.42262440559,9719.92045203482,10119.8362111768,8104.90757907686,9399.97090779255,10341.5210484975,10376.0576664423,10865.6802017218,11076.0924511013,9753.38004823861,8875.06225558599,9434.38648739127,9857.02882925559,10145.1701829207,8655.00068206803,10045.6805004963
Mexico,MEX,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.225,19.3,59.4316666666667,36.3858333333333,22.14,26.3583333333333,23.7425,16.9283333333333,12.795,8.21083333333334,7.0225,7.43833333333333,9.695,7.51183478062322,7.56083333333333,8.70576785663225,7.065,5.28083333333333,4.91083333333333,4.68083333333333,4.27083333333333,3.55166666666667,3.43916666666667,4.75416666666667,7.3325,8.04,8.42916666666667,6.34166666666667,4.89166666666667
Mexico,MEX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.75999999046326,..,..,3.15000009536743,3.24000000953674,3.36999988555908,4.44000005722046,7.09999990463257,5.46999979019165,4.23999977111816,3.73000001907349,2.59999990463257,2.65000009536743,2.63000011444092,3,3.46000003814697,3.94000005722046,3.55999994277954,3.5699999332428,3.63000011444092,3.86999988555908,5.3600001335144,5.30000019073486,5.17000007629395,4.8899998664856,4.90999984741211,4.80999994277954,4.30999994277954,3.85999989509583,3.42000007629395,3.26999998092651,3.48000001907349,4.44999980926514,4.09000015258789
Mexico,MEX,Consumer price index (2010 = 100),FP.CPI.TOTL,0.0129045481900888,0.0131121513596533,0.0132693639798707,0.0133481913011842,0.0136602590890651,0.0141476624140679,0.0147440979217918,0.0151889197591989,0.0155434216938851,0.0160667692256834,0.0168706558939436,0.0177933169562223,0.01867296380785,0.0209290199907437,0.0259067813373226,0.0297784292486279,0.0344907830389098,0.0445152272349135,0.0522863806905451,0.0617979249826717,0.0780826987195229,0.0998941344101334,0.1587451852238,0.320466744940648,0.530208406745464,0.836395534931944,1.5576471478797,3.61105263368213,7.73351187768915,9.28082339983958,11.7543180636707,14.418123874751,16.6540715669279,18.278086769687,19.5513039992386,26.3941179264612,35.467988935687,42.7834846501138,49.5982070850547,57.8243757365431,63.3128119183035,67.3444059411695,70.732319377097,73.9484472925727,77.4154528387154,80.5028253377382,83.4246493200917,86.7339792329343,91.1790807033324,96.0091610619154,100,103.407378246057,107.658982747635,111.756904251934,116.247985177591,119.410675116721,122.780095507214,130.197802476747,136.57664871233,141.542522969974,146.350487735058,154.676672089174
Canada,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.35869565217391,1.01876675603215,1.06157112526541,1.6281512605042,1.91214470284239,2.33265720081134,3.81565906838456,3.57995226730307,4.05529953917053,4.56155890168291,3.34603981363828,2.70491803278688,4.9880287310455,7.48764728240213,10.997171145686,10.672188595094,7.54173862982152,7.97644539614562,8.97372335151215,9.1446769790719,10.1292205085452,12.4716124148373,10.7689718997139,5.86358802977366,4.30477830391736,3.96203054065208,4.19478629085617,4.3561087122174,4.02823414871611,4.98362189985959,4.78047693336305,5.62586408593004,1.49013290374545,1.86507936507936,0.165562913907281,2.14876033057852,1.57053112507137,1.62121638084528,0.995942456658074,1.73484295105918,2.71943995691972,2.52512013979907,2.25839440940856,2.75856321360112,1.85725871857261,2.21355203439764,2.00202539534156,2.13838399266843,2.37027067444294,0.299466803009284,1.77687154092629,2.91213508872355,1.51567823124521,0.93829189781521,1.90663590717873,1.12524136094279,1.4287595470108,1.5968841285297,2.268225672481,1.94926902411596,0.716999632307852,3.39519318527532
Canada,CAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,1.12134622601145,5.44585823647479,3.40521291674428,4.65075548180265,4.40951831705128,4.73567577508092,1.25281682979357,3.31525003537992,3.62673325493226,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.03747599130375,4.31156936976191,4.20268257440837,0.690161249997033,1.90385200150641,0.888030154206845,2.12963094088859,2.23405942944252,1.6025747643792,1.08297553795269,-0.0802948387444928,-4.03041984871436,1.94962818944229,2.14230900946657,0.663247994866836,1.25361381330025,1.84102612431141,-0.089285801148975,-0.135842621321913,1.81127891680259,1.33556428524561,0.426917853285573,-6.31922236990395,3.96987471063636
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2259.25051088642,2240.43303945853,2268.58534607907,2374.49844764883,2555.11114601309,2770.36180408145,3047.10614707958,3217.15929360795,3462.67887195794,3763.95337938417,4121.93281373693,4520.1628781257,5089.58790204875,5838.66089434012,7033.01102090736,7511.21134279151,8809.26466044933,8919.05746104275,9123.69133364505,10043.6609586669,11170.5639723393,12337.4662493804,12481.8747874298,13425.1224888294,13877.9170763469,14114.8077599664,14461.0692388787,16308.9669663579,18936.9641024997,20715.631483174,21448.3619600057,21768.3432941828,20879.8483300891,20121.1612532855,19935.3814579208,20613.7878829216,21227.3475315896,21901.5628548392,21024.5850687045,22315.2466731545,24271.0020563821,23822.0601178964,24255.3385818322,28300.4630963791,32143.6814078562,36382.5079164537,40504.0607253203,44659.8951408034,46710.5055759013,40876.3101540295,47562.0834253057,52223.696112356,52669.0899632316,52635.1749580433,50955.9983232404,43596.1355365546,42315.6037056806,45129.4292980922,46548.6384108296,46328.6718408497,43258.2638715601,51987.9390529728
Canada,CAN,Lending interest rate (%),FR.INR.LEND,5.75,5.60416666666667,5.70833333333333,5.75,5.75,5.77083333333333,6,5.91666666666667,6.91666666666667,7.95833333333333,8.16666666666667,6.47916666666667,6,7.64583333333333,10.75,9.41666666666667,10.0416666666667,8.5,9.6875,12.8958333333333,14.25,19.2916666666667,15.8125,11.1666666666667,12.0625,10.5833333333333,10.5208333333333,9.52083333333333,10.8333333333333,13.3333333333333,14.0625,9.9375,7.47916666666667,5.9375,6.875,8.64583333333333,6.0625,4.95833333333333,6.60416666666667,6.4375,7.27083333333333,5.8125,4.20833333333333,4.6875,4,4.41666666666667,5.8125,6.10416666666667,4.72916666666667,2.39583333333333,2.60416666666667,3,3,3,3,2.775,2.7,2.7,..,..,..,..
Canada,CAN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,4.69999980926514,5.90000009536743,6.40000009536743,6.30000019073486,5.59999990463257,5.40000009536743,..,7.09000015258789,8.05000019073486,8.38000011444092,7.53000020980835,7.53999996185303,7.6100001335144,11.039999961853,12.0200004577637,11.3400001525879,10.5,9.59000015258789,8.81999969482422,7.76000022888184,7.55000019073486,8.13000011444092,10.3199996948242,11.1999998092651,11.3800001144409,10.3999996185303,9.48999977111816,9.61999988555908,9.10000038146973,8.27999973297119,7.57999992370605,6.82999992370605,7.21999979019165,7.65999984741211,7.57000017166138,7.19000005722046,6.76000022888184,6.32000017166138,6.03999996185303,6.1399998664856,8.34000015258789,8.0600004196167,7.51000022888184,7.28999996185303,7.07000017166138,6.90999984741211,6.90999984741211,7,6.34000015258789,5.82999992370605,5.65999984741211,9.46000003814697,7.46000003814697
Canada,CAN,Consumer price index (2010 = 100),FP.CPI.TOTL,13.3443045220378,13.480251860332,13.6233543216943,13.845163136806,14.1099026903263,14.4390383514596,14.9899828277046,15.5266170578134,16.1562678878077,16.8932455638237,17.4585002862049,17.9307384087006,18.8251287922152,20.2346880366342,22.4599313108185,24.8568975386377,26.7315397824843,28.8637664567831,31.4539210074413,34.3302804808243,37.807670291929,42.522896393818,47.1021751574127,49.8640526617058,52.0105895821408,54.0712650257585,56.3394390383515,58.7936462507155,61.1619919862622,64.2100744132799,67.279622209502,71.0646823125358,72.1236405266171,73.468803663423,73.590440755581,75.1717229536348,76.3523182598741,77.5901545506583,78.3629078420149,79.7223812249571,81.8903835145964,83.9582140812822,85.8543216943332,88.2226674298798,89.8611906124786,91.850314825415,93.689181453921,95.6926159129937,97.9607899255867,98.2541499713795,100,102.912135088724,104.471951917573,105.452203777905,107.462793360046,108.672009158558,110.224670864339,111.984831139096,114.524899828277,116.75729822553,117.594447624499,121.587006296508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 12/22/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
